id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1524987,1,2016-03-14 15:45:28,2016-03-14 15:57:13,1,-73.9820632935,40.7318382263,-73.9927749634,40.7205200195,N,705
id1262824,2,2016-06-28 12:34:03,2016-06-28 12:39:21,2,-73.9765090942,40.7597618103,-73.9749526978,40.756816864,N,318
id3340896,2,2016-06-17 22:40:39,2016-06-17 22:44:10,1,-73.9539871216,40.7301483154,-73.9456100464,40.7255821228,N,211
id3095671,1,2016-04-24 13:16:09,2016-04-24 13:21:14,1,-73.9910507202,40.7559432983,-73.9904632568,40.7650184631,N,305
id3493508,2,2016-02-09 06:44:35,2016-02-09 07:49:09,2,-73.7810592651,40.6450538635,-74.0014953613,40.7349433899,N,3874
id3012150,1,2016-02-19 07:59:25,2016-02-19 08:06:12,1,-73.989730835,40.7566452026,-73.9828338623,40.7574653625,N,407
id1554930,2,2016-02-24 18:56:08,2016-02-24 19:07:28,1,-73.9856414795,40.7448768616,-73.9759750366,40.7566833496,N,680
id1412850,2,2016-04-27 21:59:35,2016-04-27 22:12:58,1,-73.9696044922,40.7609825134,-73.9859848022,40.7435417175,N,803
id1469040,2,2016-04-27 13:59:45,2016-04-27 14:21:13,1,-73.9782714844,40.7452430725,-73.963432312,40.7658691406,N,1288
id3576446,1,2016-03-18 09:03:33,2016-03-18 09:06:47,1,-73.9942474365,40.7509727478,-73.9912185669,40.7555465698,N,194
id3589750,2,2016-04-21 09:14:31,2016-04-21 09:42:27,6,-73.9577102661,40.7699317932,-73.9795684814,40.7603988647,N,1676
id2271288,1,2016-01-31 01:59:04,2016-01-31 02:05:52,1,-73.9747009277,40.7908668518,-73.9791030884,40.7741470337,N,408
id1132791,2,2016-05-17 13:27:14,2016-05-17 13:40:52,1,-73.9708862305,40.7962913513,-73.9770736694,40.7768211365,N,818
id1044884,2,2016-06-18 03:03:37,2016-06-18 03:19:48,1,-73.997428894,40.7207603455,-73.9643096924,40.7589111328,N,971
id2294398,1,2016-06-08 14:29:00,2016-06-08 14:38:55,1,-73.9800567627,40.7599258423,-73.9852294922,40.7600402832,N,595
id1577138,1,2016-05-16 22:12:05,2016-05-16 22:28:06,1,-73.9916229248,40.7266082764,-73.9672164917,40.6946144104,N,961
id2176341,2,2016-06-09 08:08:59,2016-06-09 08:16:31,2,-73.9652328491,40.6831588745,-73.9799728394,40.6885986328,N,452
id3376657,1,2016-04-30 05:34:56,2016-04-30 06:01:40,1,-73.8927459717,40.7450027466,-73.9189300537,40.6787757874,N,1604
id0358993,1,2016-03-19 11:48:51,2016-03-19 11:57:10,1,-73.9966506958,40.7426719666,-74.0001983643,40.7267379761,N,499
id3897016,2,2016-05-06 23:44:19,2016-05-06 23:47:23,6,-73.9605331421,40.772403717,-73.9563903809,40.7813568115,N,184
id2428702,1,2016-03-19 15:01:52,2016-03-19 15:36:17,1,-73.9978713989,40.7167778015,-74.0079116821,40.6033668518,N,2065
id1692543,2,2016-02-26 08:43:39,2016-02-26 08:48:52,1,-73.9877548218,40.7507133484,-73.9981613159,40.755859375,N,313
id1707991,1,2016-01-11 12:43:45,2016-01-11 12:56:08,1,-73.9734039307,40.7578163147,-73.955619812,40.7642364502,N,743
id2339966,2,2016-04-30 19:56:00,2016-04-30 20:18:25,1,-74.009262085,40.710269928,-73.9822463989,40.7294769287,N,1345
id3502978,1,2016-01-30 20:29:36,2016-01-30 20:34:36,1,-73.9818344116,40.7604484558,-73.9681930542,40.7596817017,N,300
id2853762,2,2016-01-08 19:13:47,2016-01-08 19:17:57,5,-73.9529724121,40.7727012634,-73.9544296265,40.7791213989,N,250
id3770384,1,2016-03-05 07:28:08,2016-03-05 07:30:33,1,-73.9827346802,40.7668457031,-73.9821243286,40.7750244141,N,145
id3609860,1,2016-04-14 09:04:45,2016-04-14 09:22:02,1,-73.9818572998,40.7682571411,-73.9873275757,40.7554855347,N,1037
id0789100,2,2016-05-06 18:31:57,2016-05-06 19:16:09,5,-73.8634490967,40.7697982788,-74.0074996948,40.7311859131,N,2652
id0414359,2,2016-01-31 02:16:31,2016-01-31 02:27:22,1,-73.9674530029,40.7929000854,-73.9591293335,40.8148612976,N,651
id2295030,2,2016-05-05 13:02:09,2016-05-05 13:15:18,1,-73.9751205444,40.7526931763,-73.9693527222,40.763885498,N,789
id1576345,1,2016-03-15 14:42:36,2016-03-15 15:01:06,1,-73.9970626831,40.7240333557,-73.9873809814,40.7501182556,N,1110
id1506562,1,2016-02-26 14:05:05,2016-02-26 14:17:06,1,-73.9639663696,40.7738113403,-73.9743270874,40.7625236511,N,721
id3019480,1,2016-04-28 13:25:04,2016-04-28 13:40:21,1,-73.9756469727,40.7891578674,-73.9832305908,40.7624931335,N,917
id3947919,2,2016-05-09 12:11:14,2016-05-09 12:23:52,6,-73.9898529053,40.7336502075,-73.9749526978,40.7416000366,N,758
id1152469,1,2016-01-03 09:06:24,2016-01-03 09:13:47,1,-73.9697036743,40.799697876,-73.982460022,40.7769241333,N,443
id1757777,2,2016-04-22 14:39:42,2016-04-22 15:12:48,1,-73.9551544189,40.7647895813,-73.9728775024,40.7806625366,N,1986
id3976423,2,2016-05-30 20:32:01,2016-05-30 20:39:43,5,-73.9889907837,40.7635498047,-73.9839172363,40.7464103699,N,462
id3553850,2,2016-04-12 06:30:37,2016-04-12 06:34:39,1,-73.9806365967,40.7423477173,-73.9925079346,40.7486495972,N,242
id2860554,2,2016-04-07 10:02:25,2016-04-07 10:06:49,1,-73.9893264771,40.7580223083,-73.9867630005,40.7614898682,N,264
id2900039,2,2016-06-19 10:05:24,2016-06-19 10:13:20,2,-73.9893417358,40.7579193115,-73.9921569824,40.7496299744,N,476
id0133712,1,2016-06-03 21:29:32,2016-06-03 21:37:35,2,-73.9962692261,40.7383079529,-73.9923553467,40.7438316345,N,483
id0609902,1,2016-05-20 23:05:35,2016-05-20 23:41:41,1,-73.9973983765,40.7466239929,-73.9817733765,40.6588821411,N,2166
id1279045,2,2016-03-02 20:37:32,2016-03-02 20:50:22,1,-73.9862365723,40.7520103455,-73.9590835571,40.7810554504,N,770
id1868525,1,2016-02-13 18:17:47,2016-02-13 18:52:50,1,-74.00365448,40.74842453,-73.9612426758,40.7143859863,N,2103
id3326520,1,2016-04-22 13:43:11,2016-04-22 13:56:29,2,-73.9871673584,40.7389183044,-73.9893341064,40.7479782104,N,798
id0486866,2,2016-05-03 14:38:30,2016-05-03 15:07:19,2,-73.9808654785,40.7479820251,-74.0120544434,40.7068862915,N,1729
id2914034,1,2016-06-04 18:43:34,2016-06-04 18:56:55,4,-73.9733963013,40.7440338135,-73.9873809814,40.7497138977,N,801
id1910806,1,2016-05-24 18:45:06,2016-05-24 18:55:02,1,-73.9688949585,40.7541694641,-73.9865341187,40.7356376648,N,596
id3685579,1,2016-04-07 12:42:50,2016-04-07 12:51:17,1,-73.9788665771,40.7772712708,-73.9829788208,40.7842903137,N,507
id3221667,2,2016-03-30 16:02:34,2016-03-30 16:21:15,3,-73.967376709,40.7691993713,-73.9859771729,40.761428833,N,1121
id2113115,1,2016-03-10 12:30:10,2016-03-10 12:54:31,4,-73.9933013916,40.7299842834,-74.0166320801,40.7048454285,N,1461
id2483986,2,2016-06-05 17:14:04,2016-06-05 17:54:14,3,-73.8639907837,40.7698631287,-73.9784393311,40.7618370056,N,2410
id2043626,2,2016-01-07 22:10:07,2016-01-07 22:27:24,1,-73.9689788818,40.7550811768,-73.974319458,40.7931900024,N,1037
id0819506,1,2016-01-04 00:02:48,2016-01-04 00:05:51,1,-73.985458374,40.7683525085,-73.98878479,40.7565765381,N,183
id0377777,1,2016-03-25 01:29:15,2016-03-25 01:38:13,3,-73.9924468994,40.756439209,-73.9715118408,40.7626533508,N,538
id1384792,2,2016-06-18 23:53:27,2016-06-19 00:03:50,1,-74.0058746338,40.7362594604,-73.9792633057,40.7526283264,N,623
id1680800,2,2016-05-12 16:29:11,2016-05-12 16:39:29,1,-73.9942703247,40.7509384155,-73.9964828491,40.7641906738,N,618
id2588594,1,2016-04-08 10:05:15,2016-04-08 10:22:53,1,-73.9878692627,40.7794799805,-73.9729003906,40.7584457397,N,1058
id2449241,2,2016-05-03 14:18:06,2016-05-03 14:56:41,1,-74.0053939819,40.7458763123,-73.967010498,40.6836738586,N,2315
id0294946,1,2016-03-07 20:43:42,2016-03-07 20:49:24,1,-73.9767532349,40.7636070251,-73.9875869751,40.7651748657,N,342
id1809111,2,2016-02-15 13:19:40,2016-02-15 13:32:05,1,-73.9636993408,40.7743225098,-73.9778289795,40.7532157898,N,745
id3718170,2,2016-06-07 08:51:22,2016-06-07 09:11:38,1,-73.9705276489,40.7524681091,-74.0141983032,40.7044906616,N,1216
id0913492,2,2016-05-29 21:54:07,2016-05-29 22:01:54,1,-73.9834747314,40.7219429016,-74.0123977661,40.7015686035,N,467
id0668662,1,2016-05-03 13:09:55,2016-05-03 13:14:25,4,-73.9738006592,40.7638015747,-73.9787216187,40.7569236755,N,270
id0119054,2,2016-04-22 14:15:02,2016-04-22 14:18:50,1,-73.9869689941,40.7306213379,-73.9899215698,40.7351303101,N,228
id1652464,2,2016-03-22 18:33:22,2016-03-22 18:42:03,1,-73.9588088989,40.7817840576,-73.9783782959,40.7746963501,N,521
id2354718,2,2016-01-11 23:35:57,2016-01-11 23:42:51,1,-73.9746932983,40.7533988953,-73.9923400879,40.7488098145,N,414
id0548234,2,2016-05-27 10:56:10,2016-05-27 11:06:50,1,-73.9781646729,40.75623703,-73.9686737061,40.7673301697,N,640
id3645859,1,2016-03-14 13:29:30,2016-03-14 13:36:08,1,-74.0025024414,40.7302894592,-74.0080566406,40.7394523621,N,398
id2573983,2,2016-04-15 22:45:37,2016-04-15 23:06:33,5,-73.972076416,40.7649497986,-73.9981002808,40.7568283081,N,1256
id2120351,2,2016-02-18 20:15:31,2016-02-18 20:36:43,1,-73.8707351685,40.7736854553,-73.9898834229,40.7450866699,N,1272
id1317322,2,2016-01-31 00:39:13,2016-01-31 00:55:11,1,-74.0088043213,40.7160110474,-73.9838638306,40.7493057251,N,958
id3416980,2,2016-01-30 19:07:37,2016-01-30 19:09:52,1,-73.9647445679,40.7698974609,-73.9698104858,40.7629470825,N,135
id0369485,1,2016-04-12 11:46:26,2016-04-12 11:58:16,1,-73.9502029419,40.7821769714,-73.9574813843,40.771156311,N,710
id2867773,1,2016-04-08 02:39:20,2016-04-08 02:42:23,1,-73.9691467285,40.760017395,-73.9786148071,40.7446098328,N,183
id2906010,2,2016-01-09 22:33:25,2016-01-09 22:38:20,1,-73.9867782593,40.7211990356,-73.9809494019,40.7294998169,N,295
id3538466,1,2016-02-16 09:52:24,2016-02-16 09:53:57,1,-73.973487854,40.743888855,-73.9696121216,40.7493934631,N,93
id3283337,1,2016-02-29 15:19:04,2016-02-29 15:25:46,2,-73.9754104614,40.7511138916,-73.9876403809,40.7489356995,N,402
id0348102,1,2016-01-04 15:57:11,2016-01-04 16:02:17,1,-73.9587249756,40.7749061584,-73.9511032104,40.7709274292,N,306
id1479008,2,2016-06-08 00:32:52,2016-06-08 01:13:17,1,-73.9709701538,40.7554092407,-73.9805984497,40.597618103,N,2425
id1151110,1,2016-02-09 12:35:20,2016-02-09 12:42:18,1,-73.9903182983,40.7561073303,-73.9832000732,40.7572402954,N,418
id0449275,2,2016-03-08 19:58:59,2016-03-08 20:10:49,1,-74.0011901855,40.7368087769,-73.9805831909,40.7300491333,N,710
id1076528,2,2016-03-31 08:51:32,2016-03-31 09:01:31,1,-74.0154876709,40.7143707275,-74.0144805908,40.7037582397,N,599
id0920486,1,2016-04-21 02:12:30,2016-04-21 02:24:12,1,-73.9932556152,40.721912384,-73.9999008179,40.6828918457,N,702
id0361078,2,2016-01-14 10:20:52,2016-01-14 10:32:10,2,-74.0091018677,40.710849762,-73.9995117188,40.7246627808,N,678
id2608897,2,2016-04-06 14:36:44,2016-04-06 15:01:01,5,-74.0091094971,40.7131958008,-73.9783096313,40.7536811829,N,1457
id0470998,1,2016-03-28 21:57:12,2016-03-28 22:01:44,2,-74.0010757446,40.7316360474,-73.9908370972,40.7344322205,N,272
id2302297,1,2016-06-04 16:17:14,2016-06-04 16:29:25,2,-73.9704818726,40.7520103455,-73.9558258057,40.7788238525,N,731
id0206064,1,2016-03-08 18:02:30,2016-03-08 18:13:19,1,-73.9600830078,40.7616882324,-73.9785766602,40.7666511536,N,649
id2082169,1,2016-03-26 03:21:55,2016-03-26 03:44:20,1,-73.9878234863,40.6904220581,-73.9200668335,40.6120605469,N,1345
id2858606,1,2016-04-07 13:47:49,2016-04-07 14:04:23,1,-74.0126647949,40.7021827698,-74.0023269653,40.7196273804,N,994
id2180635,2,2016-02-16 21:57:22,2016-02-16 22:07:22,2,-73.9676132202,40.7652893066,-73.9812164307,40.7525787354,N,600
id0361238,2,2016-02-18 22:50:52,2016-02-18 23:15:17,1,-73.9823074341,40.7687683105,-73.9350280762,40.8568992615,N,1465
id3175427,1,2016-06-21 09:18:51,2016-06-21 09:34:38,1,-73.9643936157,40.7646179199,-74.0115890503,40.7035064697,N,947
id1248207,2,2016-04-15 16:49:24,2016-04-15 17:00:41,1,-73.9842987061,40.734588623,-74.005645752,40.7402381897,N,677
id1531223,1,2016-05-02 20:19:40,2016-05-02 20:30:59,1,-73.9741363525,40.7601852417,-73.9529266357,40.7816696167,N,679
id1754722,2,2016-04-18 02:14:06,2016-04-18 02:31:45,1,-74.0000991821,40.7380104065,-73.9787368774,40.6835784912,N,1059
id0081866,2,2016-02-09 22:12:45,2016-02-09 22:19:02,1,-73.983505249,40.750038147,-73.9813766479,40.7379798889,N,377
id2823417,2,2016-01-25 19:56:26,2016-01-25 20:23:22,4,-73.9807434082,40.760307312,-73.9352416992,40.8546676636,N,1616
id1927750,2,2016-06-26 14:18:54,2016-06-26 14:36:22,1,-73.9842300415,40.7425994873,-73.9585800171,40.778301239,N,1048
id3101669,2,2016-05-19 18:31:06,2016-05-19 18:50:31,1,-73.9925689697,40.7469940186,-73.9820480347,40.7583847046,N,1165
id0331782,2,2016-02-06 21:26:40,2016-02-06 21:32:24,1,-73.9882507324,40.749080658,-73.9763870239,40.7516593933,N,344
id0446181,1,2016-04-10 23:04:58,2016-04-10 23:08:35,1,-73.9543762207,40.7641868591,-73.9606933594,40.7574539185,N,217
id3032977,2,2016-03-22 07:15:16,2016-03-22 07:22:26,1,-73.9591598511,40.8153038025,-73.9392700195,40.8485565186,N,430
id1153989,1,2016-04-14 12:58:39,2016-04-14 13:07:11,1,-73.9951553345,40.7450180054,-73.9883346558,40.7482261658,N,512
id3970684,1,2016-03-03 06:25:42,2016-03-03 06:51:45,1,-73.7819976807,40.6446609497,-73.7316055298,40.7686958313,N,1563
id3103737,2,2016-06-06 06:22:30,2016-06-06 06:26:22,2,-73.9830551147,40.7447128296,-73.9754333496,40.7546081543,N,232
id3971972,1,2016-04-20 21:04:03,2016-04-20 21:08:09,2,-73.9818344116,40.771812439,-73.9904785156,40.7753372192,N,246
id2908875,1,2016-03-23 19:23:51,2016-03-23 19:45:38,1,-73.9848022461,40.7425079346,-73.9960327148,40.682346344,Y,1307
id1069648,1,2016-06-05 14:17:02,2016-06-05 14:17:10,1,-73.9902648926,40.689491272,-73.9902420044,40.6895484924,N,8
id2104985,1,2016-02-03 12:55:41,2016-02-03 13:13:37,1,-74.0014572144,40.7401580811,-73.9820709229,40.7489891052,N,1076
id0818755,2,2016-02-22 19:33:12,2016-02-22 19:47:18,2,-73.9845962524,40.7682609558,-73.9905319214,40.7379798889,N,846
id0445000,2,2016-05-26 13:02:14,2016-05-26 13:17:13,1,-73.9748382568,40.7614097595,-73.9920806885,40.7518081665,N,899
id3098763,1,2016-02-22 21:10:51,2016-02-22 21:35:13,1,-73.9731445312,40.785118103,-73.9544677734,40.7330474854,N,1462
id3597470,2,2016-06-24 09:21:17,2016-06-24 09:33:48,1,-74.0011749268,40.7317581177,-73.9889907837,40.7366485596,N,751
id2880077,2,2016-05-11 22:30:31,2016-05-11 22:50:00,1,-73.9566726685,40.7667694092,-73.8924026489,40.8851699829,N,1169
id1156066,2,2016-03-10 22:49:00,2016-03-10 23:20:07,1,-73.9741897583,40.7588882446,-73.9932174683,40.6879806519,N,1867
id1510791,2,2016-04-13 21:01:17,2016-04-13 21:08:35,4,-73.9959869385,40.7326583862,-73.9845733643,40.728805542,N,438
id0071489,2,2016-06-22 11:07:26,2016-06-22 11:16:58,3,-73.9981079102,40.7411384583,-74.0054168701,40.7275695801,N,572
id1114904,2,2016-06-25 17:14:24,2016-06-25 17:43:56,5,-73.9723510742,40.7655181885,-73.984161377,40.7491111755,N,1772
id2062345,1,2016-02-23 07:45:32,2016-02-23 08:07:11,1,-73.9882278442,40.7378196716,-73.962852478,40.7732124329,N,1299
id3261416,1,2016-01-27 15:37:10,2016-01-27 15:42:21,1,-73.9662628174,40.7947158813,-73.9735565186,40.7870674133,N,311
id3831872,2,2016-05-13 15:57:35,2016-05-13 17:12:51,1,-73.8710327148,40.7738265991,-73.8740463257,40.6565856934,N,4516
id1214656,1,2016-05-28 20:58:16,2016-05-28 21:06:10,1,-73.9492034912,40.7767753601,-73.976234436,40.7881698608,N,474
id2415917,1,2016-04-22 09:04:28,2016-04-22 09:22:09,1,-73.9667892456,40.7575874329,-73.8712463379,40.7741012573,N,1061
id1656984,1,2016-04-04 23:29:14,2016-04-05 00:19:44,1,-73.7833786011,40.6486434937,-73.9535140991,40.5991096497,N,3030
id0716458,2,2016-02-09 22:17:20,2016-02-09 22:39:24,4,-73.9940567017,40.7201004028,-73.9904785156,40.7510299683,N,1324
id1870065,2,2016-03-21 19:53:59,2016-03-21 20:38:50,1,-73.9853439331,40.747177124,-73.7604675293,40.9559516907,N,2691
id1654940,1,2016-01-22 16:46:37,2016-01-22 16:52:05,1,-73.9867935181,40.7182273865,-73.9917144775,40.7139549255,N,328
id2536439,1,2016-05-27 21:25:03,2016-05-27 21:29:16,1,-73.9878768921,40.7440109253,-73.9922485352,40.7490692139,N,253
id2611134,1,2016-05-16 20:49:16,2016-05-16 21:02:36,1,-73.9865570068,40.7219772339,-74.0112915039,40.70362854,N,800
id0025488,2,2016-02-12 16:18:41,2016-02-12 16:25:03,1,-73.9622192383,40.7789268494,-73.9623641968,40.7689552307,N,382
id1287538,1,2016-03-22 07:49:47,2016-03-22 08:02:31,1,-73.9941864014,40.726436615,-73.9737854004,40.7597007751,N,764
id1763029,2,2016-03-11 05:03:52,2016-03-11 05:13:38,1,-73.9798431396,40.7227592468,-73.9966125488,40.7378311157,N,586
id0598631,1,2016-06-26 12:49:18,2016-06-26 13:07:14,4,-73.9784927368,40.7521896362,-73.9517440796,40.7716445923,N,1076
id1377699,1,2016-05-24 15:39:46,2016-05-24 16:00:54,2,-73.9474868774,40.77135849,-73.9613418579,40.764919281,N,1268
id0426095,2,2016-05-18 10:55:22,2016-05-18 10:58:48,1,-73.967376709,40.7690086365,-73.9722213745,40.7635917664,N,206
id3354191,1,2016-06-13 06:23:25,2016-06-13 06:27:53,1,-73.9907836914,40.756187439,-73.9815979004,40.7620544434,N,268
id3471872,2,2016-05-07 19:51:32,2016-05-07 20:32:35,1,-73.9910354614,40.7558708191,-73.9632949829,40.7167510986,N,2463
id2876097,2,2016-03-24 19:23:33,2016-03-24 19:41:48,1,-73.9821090698,40.7778587341,-73.9679794312,40.7656288147,N,1095
id1997379,1,2016-02-04 21:51:58,2016-02-04 21:58:46,1,-73.9788665771,40.7646408081,-73.9901885986,40.7697372437,N,408
id0858031,2,2016-04-04 19:22:40,2016-04-04 19:44:58,6,-73.9460830688,40.774559021,-73.9161300659,40.8255195618,N,1338
id2886379,1,2016-02-06 00:01:00,2016-02-06 00:08:16,1,-73.9857711792,40.7521324158,-74.0024795532,40.7452468872,N,436
id2790874,2,2016-02-03 00:04:37,2016-02-03 00:24:01,1,-74.0121078491,40.7074890137,-73.9820098877,40.658531189,N,1164
id2291087,1,2016-03-26 22:04:12,2016-03-26 22:13:30,1,-74.0038375854,40.7384147644,-74.0004043579,40.7273254395,N,558
id0816668,2,2016-05-21 13:39:09,2016-05-21 13:54:50,5,-73.979309082,40.7540359497,-73.9884414673,40.747756958,N,941
id2009721,1,2016-05-11 15:49:30,2016-05-11 16:09:24,1,-73.9739074707,40.7506599426,-73.981918335,40.7627182007,N,1194
id3873531,1,2016-03-20 20:41:06,2016-03-20 20:49:58,1,-73.9898147583,40.7296257019,-73.9872055054,40.7487335205,N,532
id3445468,1,2016-05-01 03:16:03,2016-05-01 03:24:13,1,-73.9869995117,40.7507705688,-73.9845809937,40.7527999878,N,490
id3280436,2,2016-04-11 10:20:24,2016-04-11 10:37:32,1,-73.9793777466,40.7597770691,-74.0026855469,40.7606124878,N,1028
id0827402,2,2016-02-11 15:37:04,2016-02-11 15:45:59,2,-73.9919204712,40.7380332947,-74.0064697266,40.7374343872,N,535
id2711829,2,2016-03-15 18:26:56,2016-03-15 18:32:25,1,-73.9851226807,40.7443008423,-73.978767395,40.7504081726,N,329
id3036384,1,2016-06-24 13:16:30,2016-06-24 13:30:36,1,-73.9724121094,40.7514381409,-74.0125656128,40.7077331543,N,846
id0789616,2,2016-06-24 08:05:45,2016-06-24 08:11:55,1,-73.9738388062,40.7476272583,-73.9810333252,40.7375106812,N,370
id3117686,1,2016-03-05 19:15:16,2016-03-05 19:25:02,1,-73.991394043,40.7238807678,-74.0088500977,40.7188911438,N,586
id1689055,2,2016-02-23 18:04:05,2016-02-23 18:13:40,1,-73.9658584595,40.7953186035,-73.9472961426,40.7909393311,N,575
id3672242,2,2016-02-05 18:07:56,2016-02-05 18:31:48,1,-73.9817810059,40.763961792,-73.9853363037,40.7443771362,N,1432
id0329652,2,2016-01-02 04:10:04,2016-01-02 04:14:48,1,-73.9826507568,40.7562103271,-73.9731216431,40.7550582886,N,284
id0073305,1,2016-03-09 17:40:26,2016-03-09 18:03:02,1,-73.9850921631,40.7685852051,-73.9935150146,40.7256164551,N,1356
id0607762,1,2016-02-29 06:39:39,2016-02-29 06:47:56,1,-73.9784011841,40.7521476746,-73.9577102661,40.7655029297,N,497
id2231247,2,2016-05-23 19:40:04,2016-05-23 20:12:34,1,-73.9891281128,40.7585983276,-73.8731613159,40.7618103027,N,1950
id0610034,2,2016-05-14 22:21:28,2016-05-14 22:45:17,1,-73.9748382568,40.6805610657,-73.9833297729,40.6970405579,N,1429
id1342980,1,2016-05-22 18:54:55,2016-05-22 19:38:56,2,-73.7765655518,40.6454086304,-73.981086731,40.7470207214,N,2641
id2831945,2,2016-04-27 20:01:20,2016-04-27 20:05:37,1,-73.9859390259,40.735080719,-73.9893341064,40.7304649353,N,257
id2771985,2,2016-03-08 21:25:47,2016-03-08 21:32:20,5,-73.9839477539,40.7598114014,-73.9958190918,40.7438812256,N,393
id2479528,1,2016-05-27 17:09:13,2016-05-27 17:24:05,2,-73.9933166504,40.7626495361,-73.9737701416,40.7569618225,N,892
id0301230,2,2016-06-09 22:31:25,2016-06-09 22:48:48,1,-73.9974899292,40.7215309143,-73.9954833984,40.6787147522,N,1043
id0354769,1,2016-05-19 08:24:18,2016-05-19 08:28:09,1,-74.0015029907,40.7473373413,-73.9948883057,40.750213623,N,231
id0642665,1,2016-02-13 11:25:44,2016-02-13 11:38:36,2,-73.96434021,40.7758865356,-73.9951477051,40.7696685791,N,772
id1012346,2,2016-03-12 10:05:14,2016-03-12 10:18:03,1,-73.9959030151,40.7385864258,-73.9804000854,40.7706260681,N,769
id1780489,2,2016-06-12 17:04:11,2016-06-12 17:15:45,6,-73.9764862061,40.780708313,-73.9743804932,40.7963218689,N,694
id1548810,1,2016-03-10 09:22:19,2016-03-10 09:35:35,2,-73.9725570679,40.7434005737,-73.987991333,40.7436065674,N,796
id3914270,1,2016-06-25 11:06:56,2016-06-25 11:23:02,1,-73.9848175049,40.7684822083,-73.9916915894,40.7493553162,N,966
id1443806,2,2016-03-13 03:00:25,2016-03-13 03:14:36,2,-73.988067627,40.7281188965,-73.9793395996,40.7615890503,N,851
id0799232,2,2016-03-31 14:46:58,2016-03-31 15:49:11,1,-73.7886428833,40.6416893005,-73.9568862915,40.745880127,N,3733
id1488297,2,2016-03-20 05:37:23,2016-03-20 05:47:19,1,-73.9917068481,40.7547111511,-73.9522399902,40.7774200439,N,596
id1985048,2,2016-04-25 18:13:33,2016-04-25 18:27:30,5,-73.9711074829,40.7577972412,-73.9837646484,40.7300605774,N,837
id1580335,2,2016-03-22 07:47:20,2016-03-22 07:54:53,1,-73.978263855,40.7484092712,-73.9964141846,40.7411766052,N,453
id1381891,1,2016-03-25 22:56:27,2016-03-25 23:12:26,1,-73.984588623,40.7626419067,-73.9924087524,40.756603241,N,959
id3144814,2,2016-06-13 11:50:56,2016-06-13 12:02:11,5,-73.9774017334,40.7537574768,-73.9678344727,40.7626533508,N,675
id1930313,2,2016-04-02 02:24:38,2016-04-02 02:29:30,3,-73.9998931885,40.726776123,-73.9900588989,40.7296981812,N,292
id0791038,1,2016-05-06 18:55:48,2016-05-06 19:07:32,1,-73.9821166992,40.7553749084,-73.9940185547,40.7460975647,N,704
id2514460,2,2016-01-26 21:30:56,2016-01-26 21:37:32,3,-73.9869918823,40.7452354431,-73.9786300659,40.7523612976,N,396
id1925761,1,2016-05-05 13:07:23,2016-05-05 13:28:02,1,-73.8852996826,40.7730255127,-73.9491653442,40.7808570862,N,1239
id1092573,2,2016-06-25 20:32:46,2016-06-25 20:43:46,1,-73.9998779297,40.7386436462,-73.9792022705,40.7561073303,N,660
id2082433,1,2016-01-22 16:58:16,2016-01-22 17:15:37,3,-73.9933776855,40.7498512268,-73.9940872192,40.7591934204,N,1041
id0289896,2,2016-01-17 10:48:54,2016-01-17 10:59:43,1,-73.9548721313,40.7674102783,-73.974067688,40.7428894043,N,649
id2217470,1,2016-03-05 13:39:17,2016-03-05 14:01:47,2,-73.9641113281,40.7571601868,-74.002571106,40.74477005,N,1350
id2217302,1,2016-05-03 14:37:15,2016-05-03 14:44:20,1,-74.0104598999,40.7092056274,-74.0000610352,40.7236633301,N,425
id1002493,2,2016-06-01 10:44:58,2016-06-01 11:15:46,1,-73.9964828491,40.7321090698,-73.9886932373,40.7740783691,N,1848
id0609090,1,2016-02-12 17:27:03,2016-02-12 17:29:28,1,-73.9887237549,40.7227363586,-73.9898605347,40.7287063599,N,145
id3442900,1,2016-01-05 14:21:55,2016-01-05 14:28:07,1,-73.9561843872,40.7717590332,-73.961151123,40.7792282104,N,372
id1416724,2,2016-01-20 17:38:05,2016-01-20 17:54:58,3,-73.9544296265,40.7641906738,-73.981300354,40.7373008728,N,1013
id1495246,1,2016-06-30 19:13:17,2016-06-30 19:22:45,1,-73.9787979126,40.7647361755,-73.9766998291,40.7765808105,N,568
id2500229,2,2016-03-17 23:22:36,2016-03-17 23:29:56,6,-73.9535369873,40.7441596985,-73.9274902344,40.7597312927,N,440
